Country,Confirmed,Deaths,Recovered,Date
China,82511,3326,76760,2020-04-03
France,65202,6520,14135,2020-04-03
Germany,91159,1275,24575,2020-04-03
Iran,53183,3294,17935,2020-04-03
Italy,119827,14681,19758,2020-04-03
Japan,2617,63,514,2020-04-03
Netherlands,15821,1490,260,2020-04-03
Russia,4149,34,281,2020-04-03
Spain,119199,11198,30513,2020-04-03
Switzerland,19606,591,4846,2020-04-03
Turkey,20921,425,484,2020-04-03
US,275586,7087,9707,2020-04-03
United Kingdom,38689,3611,208,2020-04-03
Uzbekistan,227,2,25,2020-04-03
Belarus,440,5,53,2020-04-04
Belgium,18431,1283,3247,2020-04-04
Brazil,10360,445,127,2020-04-04
Canada,12978,218,2577,2020-04-04
China,82543,3330,76946,2020-04-04
France,90848,7574,15572,2020-04-04
Germany,96092,1444,26400,2020-04-04
Iran,55743,3452,19736,2020-04-04
Italy,124632,15362,20996,2020-04-04
Japan,3139,77,514,2020-04-04
Netherlands,16727,1656,262,2020-04-04
Russia,4731,43,333,2020-04-04
Spain,126168,11947,34219,2020-04-04
Switzerland,20505,666,6415,2020-04-04
Turkey,23934,501,786,2020-04-04
US,308853,8407,14652,2020-04-04
United Kingdom,42477,4320,215,2020-04-04
Uzbekistan,266,2,25,2020-04-04
Belarus,562,8,52,2020-04-05
Belgium,19691,1447,3751,2020-04-05
Brazil,11130,486,127,2020-04-05
Canada,15756,259,3012,2020-04-05
China,82602,3333,77207,2020-04-05
France,93773,8093,16349,2020-04-05
Germany,100123,1584,28700,2020-04-05
Iran,58226,3603,19736,2020-04-05
Italy,128948,15887,21815,2020-04-05
Japan,3139,77,514,2020-04-05
Netherlands,17953,1771,257,2020-04-05
Russia,5389,45,355,2020-04-05
Spain,131646,12641,38080,2020-04-05
Switzerland,21100,715,6415,2020-04-05
Turkey,27069,574,1042,2020-04-05
US,337072,9619,17448,2020-04-05
United Kingdom,48436,4943,229,2020-04-05
Uzbekistan,342,2,30,2020-04-05
Belarus,700,13,53,2020-04-06
Belgium,20814,1632,3986,2020-04-06
Brazil,12161,564,127,2020-04-06
Canada,16563,339,3256,2020-04-06
China,82665,3335,77310,2020-04-06
France,98963,8926,17428,2020-04-06
Germany,103374,1810,28700,2020-04-06
Iran,60500,3739,24236,2020-04-06
Italy,132547,16523,22837,2020-04-06
Japan,3654,85,575,2020-04-06
Netherlands,18926,1874,258,2020-04-06
Russia,6343,47,406,2020-04-06
Spain,136675,13341,40437,2020-04-06
Switzerland,21657,765,8056,2020-04-06
Turkey,30217,649,1326,2020-04-06
US,366667,10783,19581,2020-04-06
United Kingdom,52279,5385,287,2020-04-06
Uzbekistan,457,2,30,2020-04-06
Belarus,861,13,54,2020-04-07
Belgium,22194,2035,4157,2020-04-07
Brazil,14034,686,127,2020-04-07
Canada,17872,375,3791,2020-04-07
China,82718,3335,77410,2020-04-07
France,110065,10343,19523,2020-04-07
Germany,107663,2016,36081,2020-04-07
Iran,62589,3872,27039,2020-04-07
Italy,135586,17127,24392,2020-04-07
Japan,3906,92,592,2020-04-07
Netherlands,19709,2108,272,2020-04-07
Russia,7497,58,494,2020-04-07
Spain,141942,14045,43208,2020-04-07
Switzerland,22253,821,8704,2020-04-07
Turkey,34109,725,1582,2020-04-07
US,396223,12722,21763,2020-04-07
United Kingdom,55949,6171,325,2020-04-07
Uzbekistan,520,2,30,2020-04-07
Belarus,1066,13,77,2020-04-08
Belgium,23403,2240,4681,2020-04-08
Brazil,16170,819,127,2020-04-08
Canada,19141,407,4154,2020-04-08
China,82809,3337,77567,2020-04-08
France,113959,10887,21452,2020-04-08
Germany,113296,2349,46300,2020-04-08
Iran,64586,3993,29812,2020-04-08
Italy,139422,17669,26491,2020-04-08
Japan,4257,93,622,2020-04-08
Netherlands,20682,2255,272,2020-04-08
Russia,8672,63,580,2020-04-08
Spain,148220,14792,48021,2020-04-08
Switzerland,23280,895,9800,2020-04-08
Turkey,38226,812,1846,2020-04-08
US,429052,14695,23559,2020-04-08
United Kingdom,61474,7111,345,2020-04-08
Uzbekistan,545,3,30,2020-04-08
Belarus,1486,16,139,2020-04-09
Belgium,24983,2523,5164,2020-04-09
Brazil,18092,950,173,2020-04-09
Canada,20654,503,5162,2020-04-09
China,82883,3339,77679,2020-04-09
France,118781,12228,23413,2020-04-09
Germany,118181,2607,52407,2020-04-09
Iran,66220,4110,32309,2020-04-09
Italy,143626,18279,28470,2020-04-09
Japan,4667,94,632,2020-04-09
Netherlands,21903,2403,278,2020-04-09
Russia,10131,76,698,2020-04-09
Spain,153222,15447,52165,2020-04-09
Switzerland,24051,948,10600,2020-04-09
Turkey,42282,908,2142,2020-04-09
US,461437,16478,25410,2020-04-09
United Kingdom,65872,7993,359,2020-04-09
Uzbekistan,582,3,38,2020-04-09
Belarus,1981,19,169,2020-04-10
Belgium,26667,3019,5568,2020-04-10
Brazil,19638,1057,173,2020-04-10
Canada,22059,557,5855,2020-04-10
China,82941,3340,77791,2020-04-10
France,125931,13215,25195,2020-04-10
Germany,122171,2767,53913,2020-04-10
Iran,68192,4232,35465,2020-04-10
Italy,147577,18849,30455,2020-04-10
Japan,5530,99,685,2020-04-10
Netherlands,23249,2520,287,2020-04-10
Russia,11917,94,795,2020-04-10
Spain,158273,16081,55668,2020-04-10
Switzerland,24551,1002,11100,2020-04-10
Turkey,47029,1006,2423,2020-04-10
US,496535,18586,28790,2020-04-10
United Kingdom,74605,8974,588,2020-04-10
Uzbekistan,624,3,42,2020-04-10
Belarus,2226,23,172,2020-04-11
Belgium,28018,3346,5986,2020-04-11
Brazil,20727,1124,173,2020-04-11
Canada,23316,654,6589,2020-04-11
China,83014,3343,77877,2020-04-11
France,130727,13851,26663,2020-04-11
Germany,124908,2736,57400,2020-04-11
Iran,70029,4357,41947,2020-04-11
Italy,152271,19468,32534,2020-04-11
Japan,6005,99,762,2020-04-11
Netherlands,24571,2653,291,2020-04-11
Russia,13584,106,1045,2020-04-11
Spain,163027,16606,59109,2020-04-11
Switzerland,25107,1036,12100,2020-04-11
Turkey,52167,1101,2965,2020-04-11
US,526396,20462,31270,2020-04-11
United Kingdom,79874,9892,622,2020-04-11
Uzbekistan,767,4,42,2020-04-11
Belarus,2578,26,203,2020-04-12
Belgium,29647,3600,6463,2020-04-12
Brazil,22192,1223,173,2020-04-12
Canada,24299,713,7123,2020-04-12
China,83134,3343,77956,2020-04-12
France,133670,14412,27469,2020-04-12
Germany,127854,3022,60300,2020-04-12
Iran,71686,4474,43894,2020-04-12
Italy,156363,19899,34211,2020-04-12
Japan,6748,108,762,2020-04-12
Netherlands,25746,2747,295,2020-04-12
Russia,15770,130,1291,2020-04-12
Spain,166831,17209,62391,2020-04-12
Switzerland,25415,1106,12700,2020-04-12
Turkey,56956,1198,3446,2020-04-12
US,555313,22019,32988,2020-04-12
United Kingdom,85206,10629,626,2020-04-12
Uzbekistan,865,4,66,2020-04-12
Belarus,2919,29,203,2020-04-13
Belgium,30589,3903,6707,2020-04-13
Brazil,23430,1328,173,2020-04-13
Canada,25680,780,7758,2020-04-13
China,83213,3345,78039,2020-04-13
France,137875,14986,28001,2020-04-13
Germany,130072,3194,64300,2020-04-13
Iran,73303,4585,45983,2020-04-13
Italy,159516,20465,35435,2020-04-13
Japan,7370,123,784,2020-04-13
Netherlands,26710,2833,295,2020-04-13
Russia,18328,148,1470,2020-04-13
Spain,170099,17756,64727,2020-04-13
Switzerland,25688,1138,13700,2020-04-13
Turkey,61049,1296,3957,2020-04-13
US,580619,23528,43482,2020-04-13
United Kingdom,89570,11347,304,2020-04-13
Uzbekistan,998,4,85,2020-04-13
Belarus,3281,33,203,2020-04-14
Belgium,31119,4157,6868,2020-04-14
Brazil,25262,1532,3046,2020-04-14
Canada,27035,900,8210,2020-04-14
China,83306,3345,78200,2020-04-14
France,131361,15748,29098,2020-04-14
Germany,131359,3294,68200,2020-04-14
Iran,74877,4683,48129,2020-04-14
Italy,162488,21067,37130,2020-04-14
Japan,7645,143,799,2020-04-14
Netherlands,27580,2955,297,2020-04-14
Russia,21102,170,1694,2020-04-14
Spain,172541,18056,67504,2020-04-14
Switzerland,25936,1174,13700,2020-04-14
Turkey,65111,1403,4799,2020-04-14
US,607670,25831,47763,2020-04-14
United Kingdom,94845,12129,323,2020-04-14
Uzbekistan,1165,4,99,2020-04-14
Belarus,3728,36,203,2020-04-15
Belgium,33573,4440,7107,2020-04-15
Brazil,28320,1736,14026,2020-04-15
Canada,28209,1007,8966,2020-04-15
China,83356,3346,78311,2020-04-15
France,134582,17188,31470,2020-04-15
Germany,134753,3804,72600,2020-04-15
Iran,76389,4777,49933,2020-04-15
Italy,165155,21645,38092,2020-04-15
Japan,8100,146,853,2020-04-15
Netherlands,28316,3145,304,2020-04-15
Russia,24490,198,1986,2020-04-15
Spain,177644,18708,70853,2020-04-15
Switzerland,26336,1239,15400,2020-04-15
Turkey,69392,1518,5674,2020-04-15
US,636350,28325,52096,2020-04-15
United Kingdom,99483,12894,368,2020-04-15
Uzbekistan,1302,4,107,2020-04-15
Belarus,4204,40,203,2020-04-16
Belgium,34809,4857,7562,2020-04-16
Brazil,30425,1924,14026,2020-04-16
Canada,30809,1258,9698,2020-04-16
China,83403,3346,78401,2020-04-16
France,147091,17941,33327,2020-04-16
Germany,137698,4052,77000,2020-04-16
Iran,77995,4869,52229,2020-04-16
Italy,168941,22170,40164,2020-04-16
Japan,8626,178,901,2020-04-16
Netherlands,29383,3327,311,2020-04-16
Russia,27938,232,2304,2020-04-16
Spain,184948,19315,74797,2020-04-16
Switzerland,26732,1281,15900,2020-04-16
Turkey,74193,1643,7089,2020-04-16
US,667801,32916,54703,2020-04-16
United Kingdom,104145,13759,375,2020-04-16
Uzbekistan,1349,4,129,2020-04-16
Belarus,4779,42,342,2020-04-17
Belgium,36138,5163,7961,2020-04-17
Brazil,33682,2141,14026,2020-04-17
Canada,32814,1355,10545,2020-04-17
China,83760,4636,77552,2020-04-17
France,149130,18703,35006,2020-04-17
Germany,141397,4352,83114,2020-04-17
Iran,79494,4958,54064,2020-04-17
Italy,172434,22745,42727,2020-04-17
Japan,9787,190,935,2020-04-17
Netherlands,30619,3471,315,2020-04-17
Russia,32008,273,2590,2020-04-17
Spain,190839,20002,74797,2020-04-17
Switzerland,27078,1327,16400,2020-04-17
Turkey,78546,1769,8631,2020-04-17
US,699706,36773,58545,2020-04-17
United Kingdom,109769,14607,394,2020-04-17
Uzbekistan,1405,4,156,2020-04-17
Belarus,4779,45,342,2020-04-18
Belgium,37183,5453,8348,2020-04-18
Brazil,36658,2354,14026,2020-04-18
Canada,34356,1400,10964,2020-04-18
China,83787,4636,77614,2020-04-18
France,149149,19345,36587,2020-04-18
Germany,143342,4459,85400,2020-04-18
Iran,80868,5031,55987,2020-04-18
Italy,175925,23227,44927,2020-04-18
Japan,10296,222,1069,2020-04-18
Netherlands,31766,3613,317,2020-04-18
Russia,36793,313,3057,2020-04-18
Spain,191726,20043,74797,2020-04-18
Switzerland,27404,1368,17100,2020-04-18
Turkey,82329,1890,10453,2020-04-18
US,732197,38664,64840,2020-04-18
United Kingdom,115314,15498,414,2020-04-18
Uzbekistan,1490,5,194,2020-04-18
